0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,label
-277.0855,152.04059,-29.208942,4.6751738,-11.673988,-3.7758296,6.0563836,10.423246,6.899729,-0.43449402,-11.32414,4.229903,-8.53374,0.45135036,0.28729075,0.26531962,0.30842403,0.3046724,0.32445714,0.40974566,0.41500953,0.54687864,0.6024775,0.55876476,0.5588503,1.4900886,0.59127975,0.23410395,0.144236,0.09560899,0.14502978,0.2007958,0.43446085,0.4883253,0.3502557,0.26269597,0.53792197,0.32257444,0.35384023,0.3711224,0.25533685,0.39395362,0.4142097,0.92112017,0.65412545,1.1785833,1.1677936,0.85183114,2.0190835,6.4571204,5.103199,2.4583836,3.1648846,5.5185394,4.2629113,5.4071665,7.712111,9.112351,13.630154,19.030233,15.510792,20.902657,14.998824,11.277195,8.413625,6.176113,4.2773895,2.1365163,1.5130002,1.001049,0.6599558,0.82039833,0.45739982,0.36499605,0.2700233,0.31171492,0.16537783,0.04970629,0.027146677,0.029556636,0.022541823,0.025016844,0.03397033,0.12826745,0.17368996,0.17288665,0.18593766,0.27848685,0.27012172,0.29082638,0.28749394,0.23784511,0.15173742,0.08827285,0.07648882,0.07311852,0.050181683,0.052972205,0.044295326,0.045920923,0.04463947,0.04203217,0.038309738,0.033880066,0.038387142,0.036892228,0.023756469,0.02587789,0.031117395,0.02608588,0.03599525,0.02939972,0.017139934,0.011353827,0.0039043445,0.003022566,0.008031239,0.019892149,0.032828752,0.04230784,0.029274225,0.018430272,0.011283461,0.0122700175,0.0069251,0.0027685128,0.0018316993,0.0012606141,0.0005716405,0.00040466446,0.00011170029,4.233299e-05,5.9891223e-05,9.174911e-05,8.796692e-05,8.426098e-05,9.618375e-05,0.00015980896,0.00016005296,0.00014844831,9.471877e-05,8.101636e-05,0.00012325167,0.0002629495,0.00034152574,0.00027146714,0.00015605397,8.62991e-05,2.9226381e-05,7.0647793e-06,1.8101927e-06,9.617386e-07,8.406153e-07,blast
-310.08862,111.002106,-6.6731954,3.455644,-14.992385,-18.899492,-7.38189,1.4508563,-9.398281,14.498242,-6.793818,11.154583,-4.5975003,0.44551352,0.55781794,0.48481038,0.3587584,0.33849198,0.32836407,0.2954495,0.40258944,0.41237068,0.4409783,0.42407277,0.37750754,0.61961067,0.034245666,0.022359962,0.018628646,0.0150041655,0.025179053,0.050605156,0.12387244,0.14853181,0.116389774,0.08428528,0.1140466,0.30865285,0.23787683,0.17849764,0.37198526,0.93686783,0.52853537,2.9519718,13.170523,29.772444,24.641102,8.077303,7.2881784,7.4842057,6.619604,2.5214965,1.1687295,1.8378763,4.341304,5.107902,4.6885824,1.7902184,2.0259743,1.5196211,0.9837524,0.88981295,1.2483807,1.1620243,0.724074,0.4316071,1.0725701,1.217418,1.5457749,1.0884147,1.0051751,0.574148,0.20680358,0.23500158,0.13267505,0.07145322,0.071474545,0.06778426,0.07799684,0.09137439,0.15262134,0.3104021,0.3124473,0.43342733,0.30543396,0.17919385,0.06143536,0.05160716,0.06084173,0.13539904,0.14509484,0.1384765,0.121899284,0.15463105,0.19764979,0.2282257,0.08282886,0.058809396,0.0760929,0.110210665,0.16509447,0.1567439,0.10197434,0.1055417,0.32981703,0.43919468,0.3079419,0.15645012,0.09851899,0.07731145,0.11916189,0.115421325,0.035528775,0.00730901,0.01769043,0.08905217,0.12406691,0.06990253,0.04393641,0.041364346,0.018462313,0.01260468,0.01112733,0.006418198,0.001694425,0.0010980114,0.00063896953,8.8769826e-05,0.00036295957,0.0028666977,0.0071566375,0.010901622,0.012212496,0.0070878877,0.009421342,0.007722374,0.002208941,0.0033252575,0.008288423,0.009169466,0.0017227171,0.0012261216,0.0022446092,0.0052247564,0.008296496,0.009650488,0.0061811362,0.0014720855,0.0004569081,0.0001839565,2.0741707e-05,2.0099053e-06,5.2242402e-08,blast
-321.03232,97.28391,-0.7536615,7.5019884,-2.9867117,8.424216,-9.899245,-7.4892445,-10.150176,5.8859253,-3.8471787,-2.1778333,-11.124389,0.2952964,0.29664862,0.3510387,0.43400505,0.48558316,0.47535688,0.5014231,0.53524286,0.5035556,0.6759265,0.56641716,0.36032856,0.6095891,0.029784804,0.016250866,0.017596666,0.019598253,0.050215397,0.07829856,0.324915,0.8072029,0.6077995,0.35511875,0.38138235,1.8194052,5.287122,13.262437,14.307115,40.270523,20.898531,1.2722019,0.4216589,0.18316868,0.16447492,0.23198053,0.47596672,0.46399128,0.38862425,0.2915898,1.8335017,2.893658,1.9309949,1.571148,1.0126495,2.4359403,4.171986,3.1558268,2.0711713,0.49853426,0.10936147,0.06613436,0.056405906,0.09092161,0.2088582,0.35696673,1.1398051,1.9329562,1.9378607,2.5494132,2.1720076,5.374981,4.274389,4.5769143,2.263927,1.2181251,0.87863344,2.1091108,1.0191135,0.5619337,0.52242404,0.86408436,1.5621471,2.5834768,1.4076221,1.0947782,0.7212133,0.3691322,0.08645619,0.044751693,0.031166611,0.030668207,0.04531979,0.051992632,0.043792237,0.03103143,0.032787547,0.065506265,0.08546051,0.08187475,0.06376328,0.1338675,0.35664287,0.58269095,0.46545807,0.331,0.1637767,0.06862614,0.036674876,0.0135835735,0.010652094,0.027978795,0.05900004,0.09162607,0.060806785,0.043750215,0.083148055,0.096279226,0.130872,0.07106517,0.06365254,0.071484365,0.028286193,0.0055814665,0.0076081743,0.007839931,0.013836315,0.029103,0.06882374,0.10838467,0.04737841,0.018278833,0.015309167,0.009035103,0.0038401596,0.0038595658,0.00096752757,0.0016123053,0.005004683,0.01360575,0.02495625,0.06478724,0.050709922,0.00818075,0.003634819,0.0036812227,0.0020470968,0.00035540987,2.1093143e-05,2.4907588e-06,9.405121e-08,blast
-496.07986,130.56409,18.151047,22.513958,12.042293,6.0247774,-6.3813143,15.438214,-3.529103,7.6719217,-0.81225353,12.695339,-9.776533,0.5070622,0.44414538,0.41091952,0.4832567,0.46296746,0.47227976,0.53466403,0.6211272,0.6181278,0.75098854,0.73902434,0.6043928,0.6179553,0.17942935,0.042565316,0.012797472,0.0077707246,0.016907528,0.017224569,0.015787337,0.01209569,0.008016929,0.0037047986,0.004084446,0.00411436,0.0053284937,0.004082423,0.0041282945,0.011057892,0.009925408,0.003474742,0.0022766392,0.0021787959,0.0012200938,0.0011781314,0.001806967,0.0014191038,0.0016238195,0.0012567391,0.0014031964,0.0011491379,0.0010956496,0.0010341161,0.00088039186,0.0007019083,0.0005258297,0.00028264747,0.0002557378,0.00021174518,0.00020376423,0.00019137171,0.00017070034,0.00017759585,0.00023050165,0.000186832,0.00015005677,0.00014721556,0.00013255503,0.00014105874,0.00013425651,0.00012817993,9.876781e-05,0.000103624254,9.388557e-05,8.6108914e-05,9.512177e-05,0.00012688004,8.0748905e-05,5.9003174e-05,4.4722714e-05,4.575517e-05,5.207712e-05,5.1965773e-05,4.426458e-05,4.1348834e-05,5.012826e-05,9.369277e-05,7.2501876e-05,7.757528e-05,7.414762e-05,9.315645e-05,0.000104111685,5.7427227e-05,5.6843048e-05,5.3524927e-05,5.883545e-05,7.051018e-05,6.360426e-05,3.4526558e-05,2.5975281e-05,3.8257018e-05,3.139482e-05,2.9161354e-05,2.1557586e-05,1.2976005e-05,9.16649e-06,6.6630473e-06,3.8047008e-06,3.2756752e-06,3.0751567e-06,2.87232e-06,3.4510838e-06,4.196828e-06,6.2237755e-06,7.1557656e-06,9.398286e-06,9.362905e-06,9.417828e-06,8.538112e-06,5.8986066e-06,6.4553174e-06,5.038835e-06,4.729644e-06,3.1928885e-06,3.3715899e-06,3.7983436e-06,5.0870644e-06,4.4270714e-06,5.2720193e-06,4.629553e-06,3.8852595e-06,4.6740242e-06,7.316963e-06,6.1032756e-06,6.480703e-06,7.129472e-06,1.4220806e-05,3.4593348e-05,7.050874e-05,4.755047e-05,4.1872307e-05,3.556564e-05,4.754057e-05,3.6898753e-05,2.1468331e-05,6.9135704e-06,1.7794556e-06,4.113116e-07,1.4732814e-08,1.2470418e-09,blast
-299.51837,126.69034,-14.647547,-12.655529,-18.975147,-4.139037,-10.239066,-5.4959307,-2.777395,8.955511,-2.9673479,-0.82151586,-13.131536,0.2294664,0.23622301,0.2541478,0.30570182,0.36700633,0.342471,0.44738123,0.47304812,0.50913525,0.5782801,0.5780368,0.30714822,0.5250059,0.02688152,0.018233566,0.017824555,0.018499352,0.06026146,0.07817986,0.1432017,0.6517611,1.8100818,0.64656335,0.77979493,2.0604343,3.2312603,3.4461386,15.182631,52.701096,70.61268,9.634058,5.274861,2.8065395,2.4555416,3.7081833,5.093172,14.253484,6.5071507,2.6811407,5.702106,9.329639,5.2109346,8.717708,9.892115,9.197369,15.622977,29.688025,25.58102,13.261089,3.2492554,0.9109002,0.60717267,0.6797509,1.7645222,1.1217557,0.7616914,0.5531852,0.5941,0.81900436,1.1948942,3.0746393,6.3253894,4.379356,1.1727154,0.7451424,0.7026979,0.47214243,0.24945955,0.3061185,0.18381955,0.25862357,0.35266066,0.7012029,0.7382513,0.28699112,0.13859445,0.07668819,0.039160658,0.019839097,0.026723053,0.05988485,0.099010386,0.074506484,0.039284274,0.021933828,0.018652339,0.028696228,0.044273943,0.03497175,0.0148995435,0.013971485,0.035032514,0.052934114,0.047288492,0.035351496,0.02021256,0.015671657,0.011300246,0.0069376295,0.0038025754,0.0012216712,0.0023406474,0.007776474,0.018872067,0.024581121,0.019491015,0.010647702,0.005429496,0.0045519015,0.004517083,0.0031727033,0.0020476796,0.0011407716,0.0007092974,0.001889726,0.0027240023,0.004746827,0.0042619053,0.0027735177,0.0019882466,0.0017158221,0.0011115368,0.00097345456,0.0005584137,0.00035917058,0.00018638402,0.00016639636,0.0003716688,0.0009898924,0.0011035443,0.0011856677,0.0012260595,0.00086485787,0.00043715735,0.0003359664,0.00015059556,2.8377017e-05,3.854007e-06,2.8459522e-07,1.755485e-08,blast
-506.37183,133.54222,23.274725,12.209538,9.09122,5.589578,-5.4392557,10.218355,-1.3992181,12.138142,-6.435141,12.033697,-9.807418,0.67383146,0.61235696,0.49567086,0.43509758,0.45082578,0.50659436,0.6141698,0.6881797,0.6704554,0.69941443,0.6040294,0.6529779,0.501115,0.036059447,0.024046369,0.017471002,0.005536804,0.0057518627,0.007982783,0.0099911345,0.008649498,0.009066523,0.006323008,0.0037193466,0.0040885825,0.004319753,0.0029481428,0.0019541315,0.0035687464,0.0024100975,0.0036903413,0.0033580195,0.0024213882,0.0015464573,0.0011286192,0.0011014598,0.0013259058,0.0013181478,0.001253805,0.0015659174,0.0018654726,0.0015927011,0.0014133732,0.001393533,0.0008159746,0.0007321178,0.0004326789,0.00034221396,0.00024687996,0.00027127546,0.00028353042,0.00022362043,0.00022550079,0.00017761596,0.00014010664,0.00011465097,0.00013357808,0.0001297408,0.0001556212,0.00014254855,0.00014909962,0.000101124264,8.396356e-05,7.371054e-05,7.485612e-05,7.0642825e-05,7.488454e-05,5.6190544e-05,5.647074e-05,4.897356e-05,5.2072795e-05,4.515598e-05,4.8468217e-05,5.1767995e-05,5.4912678e-05,5.3524705e-05,4.4008502e-05,3.089285e-05,2.2057498e-05,2.2043707e-05,2.2747963e-05,1.8678742e-05,2.1227897e-05,1.9940606e-05,1.936974e-05,1.6046e-05,1.6601934e-05,1.42421495e-05,1.0928945e-05,8.042039e-06,1.0366909e-05,1.1877881e-05,9.3225235e-06,8.439383e-06,6.9834277e-06,4.5097768e-06,3.6369483e-06,2.9822381e-06,2.5568943e-06,2.2890733e-06,2.2166705e-06,2.7931824e-06,4.231968e-06,6.246713e-06,8.775498e-06,9.618248e-06,7.0762817e-06,4.460968e-06,3.8430926e-06,2.2328334e-06,1.6228199e-06,1.1786217e-06,8.6468737e-07,1.1811022e-06,1.7208089e-06,2.2943548e-06,3.1926222e-06,3.5752494e-06,2.4815085e-06,1.8208596e-06,1.8150924e-06,2.9149653e-06,3.8880185e-06,4.7061253e-06,5.4659668e-06,9.3540875e-06,1.9658566e-05,2.975876e-05,3.8812137e-05,3.5846664e-05,3.4888017e-05,3.641439e-05,4.097059e-05,3.641747e-05,2.7818478e-05,8.795366e-06,2.4347794e-06,2.5540461e-07,2.0707512e-08,1.0873098e-09,blast
-439.54056,144.46277,9.723768,-1.2712059,-8.782959,2.1926162,-2.9756503,15.407897,-17.055357,17.784569,-2.6002238,7.8099437,-7.313243,0.50057286,0.4535571,0.43532443,0.42911097,0.52270955,0.5680668,0.5200637,0.5831578,0.5744319,0.5766326,0.5808319,0.5064866,0.6283259,0.03244399,0.020973587,0.02116455,0.0074725463,0.009104815,0.015338658,0.025981987,0.05883856,0.069798455,0.041436,0.023444232,0.015969452,0.0123620285,0.008097334,0.022820452,0.18908583,0.21197508,0.11531843,0.03881103,0.016567055,0.013734974,0.024737483,0.040736437,0.04530027,0.044163622,0.030374661,0.021350985,0.02181994,0.030728363,0.05375122,0.03358635,0.03460904,0.06753565,0.06439853,0.019636894,0.020275993,0.031093132,0.030106101,0.014701156,0.011695558,0.0104007665,0.0113689685,0.015366117,0.013626836,0.013069818,0.011526927,0.020350873,0.040488858,0.037306294,0.025994776,0.010301411,0.0053849416,0.006971772,0.0020170754,0.00036511244,0.0003820034,0.00032173123,0.00023813827,0.00020624475,0.00033635317,0.00033734474,0.00042936753,0.0005479814,0.0003326744,0.00011332339,5.5965025e-05,5.5015847e-05,6.0290444e-05,6.165464e-05,6.420503e-05,5.9092345e-05,6.155063e-05,6.1621045e-05,7.83124e-05,8.4411826e-05,7.56154e-05,6.2144376e-05,7.599541e-05,0.00012579642,0.00012956015,0.000111399575,6.434484e-05,4.094123e-05,2.8610111e-05,2.277088e-05,1.8851617e-05,1.2884428e-05,8.814754e-06,7.3954807e-06,1.0177373e-05,2.2464224e-05,2.7825887e-05,1.922132e-05,1.0043106e-05,5.407427e-06,3.8055193e-06,4.2678885e-06,3.947263e-06,4.1980784e-06,4.9968467e-06,3.990043e-06,4.8110396e-06,1.2108991e-05,2.767112e-05,2.5313964e-05,2.9497225e-05,3.0193585e-05,2.1208598e-05,1.8758e-05,1.4108154e-05,8.470521e-06,1.23430655e-05,2.2663618e-05,2.1912118e-05,3.603996e-05,5.370408e-05,4.8232687e-05,6.122489e-05,6.890595e-05,3.527372e-05,2.8094462e-05,2.3701323e-05,8.594242e-06,1.6605318e-06,3.9047222e-07,2.0128999e-08,5.7951257e-09,blast
-413.8026,121.58915,21.4693,1.3811064,-6.032735,-0.48423046,-5.252186,21.049004,-16.722641,21.112797,-1.2484243,6.8905816,-6.1196313,0.54078835,0.5278651,0.56130594,0.4237118,0.48160812,0.5273609,0.54141057,0.5534076,0.58252627,0.56709963,0.5092558,0.50547343,0.6792736,0.07694969,0.027085345,0.022012359,0.019359224,0.028400091,0.027288815,0.13419004,0.50979424,0.47110403,0.08781176,0.034581862,0.018127624,0.0127743995,0.007821419,0.004783913,0.011190814,0.011912525,0.017155325,0.042974472,0.068617396,0.044691443,0.078597546,0.033852145,0.020001821,0.03294942,0.046205007,0.05387987,0.034193892,0.026141915,0.020834053,0.016710604,0.018972144,0.019906128,0.010784529,0.0068261144,0.006260074,0.0050192825,0.0047798324,0.0036636381,0.0033303776,0.005755273,0.0028984905,0.0031477278,0.004956083,0.0040791985,0.0036913783,0.003408706,0.0031820787,0.002935358,0.0045811464,0.0021121562,0.0014261978,0.00091142656,0.00059668993,0.00056823,0.000475145,0.0004302908,0.0006674911,0.00048731753,0.0002620543,0.0001491265,0.00020608977,0.00028697576,0.00029346615,0.00018617703,0.00013067183,0.00015861973,0.00014940905,0.000103485094,0.00011321921,0.00012415492,0.00013741192,0.00023491701,0.0002577215,0.00021232263,0.00024666704,0.00031223914,0.00032833283,0.00058865227,0.00027690455,0.00024415294,0.00021815841,0.00016766644,0.00017591317,0.00013034232,7.992655e-05,3.9391034e-05,2.087031e-05,8.768168e-06,2.1786504e-05,5.4227683e-05,7.952635e-05,9.136955e-05,4.1867854e-05,1.1481697e-05,1.02814165e-05,1.0768772e-05,4.642071e-06,2.627273e-06,8.052116e-06,1.1457345e-05,1.6097287e-05,4.4862394e-05,0.00013466408,0.0002965164,0.00034143712,0.00027232314,0.0001728106,0.00011420886,5.1667095e-05,1.6464855e-05,1.1887811e-05,5.168904e-05,7.5553e-05,7.159217e-05,0.00012406352,0.00010390357,0.0002088166,0.0002294961,9.367077e-05,4.374888e-05,3.937319e-05,2.0353715e-05,4.966656e-06,6.7252324e-07,4.5992568e-08,1.612316e-09,blast
-299.96478,66.72335,-31.834368,25.88564,-3.6094668,-12.571293,-28.986029,20.485174,-27.203182,9.8746395,6.5571995,-9.684562,-20.145145,0.1839286,0.33386093,0.42410216,0.41307265,0.6438308,0.7318106,0.5736219,0.5934255,0.5392259,0.34229934,0.28327444,0.18913972,0.0007618124,0.03784282,0.031059427,0.0049700877,0.0048811,0.0026789424,0.010577572,0.028944949,0.030166104,0.072240815,0.14820656,0.14137423,0.2592254,0.14727569,0.11776325,0.09321543,0.023809984,0.01561717,0.013998724,0.09385842,1.7827588,6.889008,3.5591156,4.52031,4.753408,1.3502529,0.48789677,1.1668699,0.7032713,0.34133583,0.67594707,0.33153445,0.42986473,0.24245982,0.23098674,0.48698235,0.524289,0.3019327,0.04993951,0.026847959,0.01399102,0.013611761,0.04181488,0.13038158,0.19228506,0.15754916,0.43758145,0.28914884,0.12886252,0.015079333,0.011416318,0.013306073,0.020315818,0.03526138,0.070115566,0.10669242,0.42064148,1.1028516,1.427547,0.46115506,0.046931054,0.05000307,0.06433666,0.08453383,0.0322087,0.03329791,0.06280681,0.11881839,0.19053817,0.81089187,1.429928,1.5700886,0.9050395,0.28699264,0.37685284,0.86877054,1.4684864,0.79635876,0.41288862,0.21548346,0.156773,0.07274785,0.045406744,0.019180456,0.0043314453,0.008054639,0.013270892,0.011473729,0.0043427097,0.0009223,0.001617917,0.0018054578,0.00204093,0.0019299301,0.002243819,0.009676617,0.010573808,0.0064274226,0.006267894,0.0041878307,0.007878018,0.012322971,0.01279433,0.005564611,0.007860604,0.003677403,0.0010937193,0.0005848534,0.001468868,0.0026367554,0.0020204536,0.0022734527,0.0019290335,0.0041138073,0.0051002116,0.0021534748,0.0006957243,0.00059527386,0.00036480615,0.00018159227,6.384516e-05,0.00019233282,0.00016675986,7.522259e-05,2.4939183e-05,7.1076865e-06,5.154126e-07,4.0917616e-09,cry_rumble
-416.49634,116.85787,-7.0422664,24.673546,-5.283497,-2.1518803,-26.63108,26.245787,-25.092022,12.636366,-7.260951,-9.435601,-17.896442,0.46478087,0.40499413,0.34878185,0.325138,0.42751807,0.51817733,0.56298846,0.60037845,0.67226386,0.5563544,0.5941487,0.62787795,0.0005549887,0.008496281,0.005802336,0.010425988,0.011689413,0.005718874,0.011014326,0.031225491,0.052396145,0.043949075,0.020490464,0.013441469,0.02503216,0.019538132,0.013510267,0.014368751,0.010389165,0.010300176,0.008039048,0.0067683375,0.0056172586,0.0054226764,0.0056246035,0.004053227,0.006617553,0.0063022757,0.0062475647,0.015079305,0.008504898,0.0065165865,0.010462961,0.008353564,0.009237293,0.010490153,0.004371408,0.003329637,0.001719837,0.0017899424,0.000897272,0.0005718079,0.00043677047,0.0005523381,0.000417348,0.00060003303,0.0006671234,0.00056476064,0.0006478393,0.000576386,0.00042163162,0.0004414064,0.0003877053,0.0005081927,0.0005519376,0.00051966007,0.0007583498,0.0008411891,0.00069555297,0.00067930896,0.00069692545,0.0004908575,0.00029665302,0.000335219,0.00048224055,0.0007731949,0.00053499255,0.00041222802,0.0005591964,0.00039810763,0.00025031267,0.00066772115,0.0011693188,0.0017371444,0.0039422563,0.005486269,0.003970286,0.0013502991,0.0012595856,0.0012028229,0.0012790767,0.0014497375,0.0022107174,0.002149721,0.0021811966,0.0011368921,0.0006576076,0.0008682447,0.0007799356,0.0003400607,0.000118431264,3.207194e-05,3.2202628e-05,5.4836975e-05,6.312678e-05,5.2893047e-05,3.7668677e-05,4.493664e-05,2.8178078e-05,4.1491334e-05,0.00015614551,0.000251358,0.00034234204,0.0003157206,0.00039013007,0.00073799066,0.0008305951,0.0006223928,0.00019752623,0.00014003954,0.00026343451,0.00015985346,6.995202e-05,0.000118062715,0.00031364223,0.00088440016,0.0006579209,0.00012421263,8.078484e-05,8.558945e-05,5.239891e-05,2.0012816e-05,1.1524335e-05,1.2649515e-05,2.3033741e-05,2.0247662e-05,5.8003197e-06,5.3828893e-07,7.939575e-08,4.319553e-09,cry_rumble
-317.90494,78.404465,-20.743958,5.8434925,-23.060541,11.506272,-22.4947,13.445639,-16.50384,2.3990269,-16.940723,-2.5709336,-11.553972,0.3147748,0.3211379,0.37961558,0.4522984,0.50348026,0.52363163,0.49304304,0.5698103,0.54607433,0.48316446,0.59507936,0.4587313,0.012166696,0.049336255,0.024452737,0.017751206,0.019880654,0.014507803,0.013584576,0.038786776,0.03978916,0.04329741,0.051436704,0.046849202,0.26025,0.7001673,1.4905739,0.8514307,0.3390817,0.3665582,0.30780974,0.036344476,0.02817925,0.044449992,0.03337665,0.038587928,0.042218708,0.043701574,0.093568966,0.09301115,0.09007642,0.2664655,0.4146088,0.48432794,0.9089046,0.8145179,0.9688463,3.2544944,6.044867,1.9273435,0.15461874,0.042752292,0.03156384,0.04326712,0.12139927,0.14994507,0.43561766,0.9989441,1.6593214,2.2800183,2.2032354,2.320521,1.7111782,0.8048152,0.16176102,0.037351683,0.08077306,0.089110635,0.035455164,0.06631969,0.1305495,0.18952338,0.1991062,0.16354771,1.0041822,0.7111741,0.10950507,0.0850401,0.029260367,0.009938995,0.015863111,0.043797687,0.086316526,0.066000685,0.052599512,0.051978655,0.037010573,0.03233116,0.016253864,0.03357637,0.053076286,0.025521424,0.027189815,0.04082116,0.19557017,0.2852098,0.12448736,0.07512064,0.11761805,0.11382041,0.25710183,0.17740683,0.13226993,0.056502804,0.04194026,0.019217346,0.009994887,0.020149449,0.017340561,0.013467573,0.012669491,0.02038949,0.0622147,0.045623153,0.08465974,0.27612144,0.17311496,0.077952795,0.07997876,0.08343948,0.058957815,0.052151956,0.04061208,0.030095642,0.026629584,0.018320382,0.0437625,0.032529872,0.02042776,0.009854461,0.0025987418,0.00219316,0.001716838,0.0014606046,0.0014386404,0.00057740347,8.184262e-05,1.2448394e-05,1.1319449e-06,1.3030235e-08,cry_rumble
-296.569,179.27322,-49.980007,16.783232,-10.576932,23.53563,-15.509258,0.5567715,-18.403076,1.8786049,-25.6649,4.3073964,-16.985231,0.6276018,0.6281148,0.5071423,0.4998071,0.62757045,0.7121939,0.6332908,0.5576547,0.6079712,0.551181,0.48891425,0.52994144,0.004539208,0.08762922,0.075316824,0.11416938,0.11200213,0.20101976,0.31879514,0.50407475,0.74260956,0.9932737,1.0871952,0.7212204,0.69612026,0.6969144,0.5283533,0.53853166,0.47640622,0.17981161,0.09359662,0.08745019,0.057293978,0.065368965,0.05860489,0.04547877,0.088535264,0.11310338,0.15370907,0.11032547,0.078270935,0.06259707,0.04585569,0.034020234,0.025251895,0.042380985,0.07258241,0.06624412,0.07015042,0.08852327,0.104509,0.105778955,0.11267694,0.09698144,0.08773342,0.07901313,0.070584096,0.055238366,0.043790195,0.044816088,0.050095323,0.06088527,0.0634072,0.079419896,0.052768365,0.046527285,0.04359292,0.042614017,0.032888893,0.025794692,0.02741685,0.030141793,0.018364139,0.01430299,0.015199989,0.011541748,0.009784623,0.011100415,0.007847691,0.006905265,0.0059646103,0.0057317666,0.0049627395,0.0034195397,0.0021000237,0.001980121,0.0017175092,0.001462689,0.0011710243,0.00092197285,0.0006737285,0.0005740372,0.0005845357,0.0005163602,0.00047197135,0.0005369088,0.0005750436,0.0005510837,0.0004670282,0.0004664097,0.00054666307,0.0004820623,0.00043305283,0.00042129966,0.00036935796,0.0002927043,0.00027449182,0.00023112641,0.00016904698,0.00011356538,9.012873e-05,6.237885e-05,5.506398e-05,4.9331124e-05,4.785471e-05,4.2037234e-05,3.708767e-05,3.389699e-05,3.4098484e-05,2.9494158e-05,2.415329e-05,1.9099944e-05,2.054018e-05,2.4996418e-05,2.919942e-05,5.161541e-05,5.4369357e-05,5.308464e-05,4.0537718e-05,3.080618e-05,1.8888315e-05,1.532536e-05,1.2479649e-05,8.740096e-06,4.2151437e-06,1.6644191e-06,8.505215e-07,4.8403905e-07,3.810584e-07,3.537219e-07,cry_rumble
-259.5086,127.63317,-13.349391,14.662328,-10.34892,8.816001,-23.921238,12.5456915,-25.996677,7.015422,-15.624442,-0.83674634,-14.23035,0.5300119,0.5738629,0.53429216,0.49417326,0.52470297,0.5352209,0.5154735,0.51606107,0.49417144,0.57282805,0.6383055,0.4790643,0.012492657,0.13368696,0.072325036,0.12486223,0.09853028,0.13556063,0.21587442,0.40044785,0.47078356,1.2144226,1.1399541,2.4066734,7.611763,1.7230293,0.5858989,0.57915187,0.6876191,2.3925977,0.9357136,0.72976065,0.30331004,0.23540857,0.24642551,0.647995,0.8745729,0.17160322,0.16584952,0.19696395,0.29616818,0.3509953,0.22018723,0.16771191,0.10782836,0.070161045,0.067284614,0.06313812,0.03796163,0.04120136,0.041387428,0.045089547,0.042937174,0.040570296,0.032365736,0.036762375,0.031859443,0.02697292,0.03145396,0.03720546,0.024833022,0.02254928,0.021667521,0.022005457,0.020687588,0.026897386,0.027600141,0.01859794,0.014892589,0.0106343655,0.010077045,0.010987621,0.009727289,0.008580816,0.008617132,0.008527154,0.0078050173,0.006583348,0.0077671255,0.0063501946,0.00681119,0.0060996604,0.0064143958,0.0068321913,0.006215889,0.005554277,0.0035471686,0.0030504826,0.0030953905,0.0036060237,0.0036364868,0.0033068554,0.002737927,0.0022664599,0.0016436685,0.0014893481,0.0015148654,0.0015030048,0.0013112838,0.0010029101,0.0012499739,0.001495849,0.001017019,0.00058446924,0.0004107476,0.00032635537,0.0002949371,0.00023314763,0.00021803731,0.00023360178,0.0004522101,0.0012870197,0.0027513164,0.003242883,0.0020958222,0.0013613469,0.0015435279,0.00085898157,0.00022875729,0.00012234019,0.00047856334,0.0029063183,0.012128153,0.025820866,0.029913813,0.006006646,0.0015842271,0.0005792225,0.00029026988,0.000304206,0.00026443435,0.0001884279,0.00014592033,7.3774674e-05,2.6949501e-05,9.092598e-06,1.0757449e-06,3.636369e-07,1.1050823e-07,7.160972e-09,cry_rumble
